,route_or_line,time,gated_entries,temp,precip,preciptype,snow
352,Green Line,2022-01-08 16:30:00,1079.06,22.4,0.0,,0.0
353,Green Line,2022-01-08 17:00:00,1121.23,22.4,0.0,,0.0
354,Green Line,2022-01-08 17:30:00,839.8,22.4,0.0,,0.0
355,Green Line,2022-01-08 18:00:00,916.61,22.4,0.0,,0.0
356,Green Line,2022-01-08 18:30:00,681.75,22.4,0.0,,0.0
357,Green Line,2022-01-08 19:00:00,656.51,22.4,0.0,,0.0
358,Green Line,2022-01-08 19:30:00,563.55,22.4,0.0,,0.0
359,Green Line,2022-01-08 20:00:00,493.85,22.4,0.0,,0.0
360,Green Line,2022-01-08 20:30:00,383.92,22.4,0.0,,0.0
361,Green Line,2022-01-08 21:00:00,416.33,22.4,0.0,,0.0
362,Green Line,2022-01-08 21:30:00,822.09,22.4,0.0,,0.0
363,Green Line,2022-01-08 22:00:00,612.09,22.4,0.0,,0.0
364,Green Line,2022-01-08 22:30:00,522.88,22.4,0.0,,0.0
365,Green Line,2022-01-08 23:00:00,397.59,22.4,0.0,,0.0
366,Green Line,2022-01-08 23:30:00,311.97,22.4,0.0,,0.0
367,Green Line,2022-01-09 00:00:00,70.46,35.0,0.012,rain,0.0
368,Green Line,2022-01-09 00:30:00,25.1,35.0,0.012,rain,0.0
369,Green Line,2022-01-09 01:00:00,14.27,35.0,0.012,rain,0.0
370,Green Line,2022-01-09 01:30:00,5.42,35.0,0.012,rain,0.0
371,Green Line,2022-01-09 02:30:00,1.16,35.0,0.012,rain,0.0
372,Green Line,2022-01-09 03:30:00,1.0,35.0,0.012,rain,0.0
373,Green Line,2022-01-09 04:00:00,3.0,35.0,0.012,rain,0.0
374,Green Line,2022-01-09 04:30:00,3.16,35.0,0.012,rain,0.0
375,Green Line,2022-01-09 05:00:00,13.52,35.0,0.012,rain,0.0
376,Green Line,2022-01-09 05:30:00,42.76,35.0,0.012,rain,0.0
377,Green Line,2022-01-09 06:00:00,86.72,35.0,0.012,rain,0.0
378,Green Line,2022-01-09 06:30:00,83.25,35.0,0.012,rain,0.0
379,Green Line,2022-01-09 07:00:00,109.41,35.0,0.012,rain,0.0
380,Green Line,2022-01-09 07:30:00,107.66,35.0,0.012,rain,0.0
381,Green Line,2022-01-09 08:00:00,106.31,35.0,0.012,rain,0.0
382,Green Line,2022-01-09 08:30:00,128.3,35.0,0.012,rain,0.0
383,Green Line,2022-01-09 09:00:00,158.65,35.0,0.012,rain,0.0
384,Green Line,2022-01-09 09:30:00,198.43,35.0,0.012,rain,0.0
385,Green Line,2022-01-09 10:00:00,241.96,35.0,0.012,rain,0.0
386,Green Line,2022-01-09 10:30:00,298.7,35.0,0.012,rain,0.0
387,Green Line,2022-01-09 11:00:00,266.78,35.0,0.012,rain,0.0
388,Green Line,2022-01-09 11:30:00,383.59,35.0,0.012,rain,0.0
389,Green Line,2022-01-09 12:00:00,462.48,35.0,0.012,rain,0.0
390,Green Line,2022-01-09 12:30:00,518.18,35.0,0.012,rain,0.0
391,Green Line,2022-01-09 13:00:00,522.63,35.0,0.012,rain,0.0
392,Green Line,2022-01-09 13:30:00,564.0,35.0,0.012,rain,0.0
393,Green Line,2022-01-09 14:00:00,670.63,35.0,0.012,rain,0.0
394,Green Line,2022-01-09 14:30:00,761.46,35.0,0.012,rain,0.0
395,Green Line,2022-01-09 15:00:00,706.96,35.0,0.012,rain,0.0
396,Green Line,2022-01-09 15:30:00,697.98,35.0,0.012,rain,0.0
397,Green Line,2022-01-09 16:00:00,779.08,35.0,0.012,rain,0.0
398,Green Line,2022-01-09 16:30:00,723.79,35.0,0.012,rain,0.0
399,Green Line,2022-01-09 17:00:00,679.34,35.0,0.012,rain,0.0
400,Green Line,2022-01-09 17:30:00,596.75,35.0,0.012,rain,0.0
401,Green Line,2022-01-09 18:00:00,620.3,35.0,0.012,rain,0.0
402,Green Line,2022-01-09 18:30:00,454.49,35.0,0.012,rain,0.0
403,Green Line,2022-01-09 19:00:00,445.83,35.0,0.012,rain,0.0
404,Green Line,2022-01-09 19:30:00,364.34,35.0,0.012,rain,0.0
405,Green Line,2022-01-09 20:00:00,487.14,35.0,0.012,rain,0.0
406,Green Line,2022-01-09 20:30:00,277.54,35.0,0.012,rain,0.0
407,Green Line,2022-01-09 21:00:00,298.5,35.0,0.012,rain,0.0
408,Green Line,2022-01-09 21:30:00,288.76,35.0,0.012,rain,0.0
409,Green Line,2022-01-09 22:00:00,276.11,35.0,0.012,rain,0.0
410,Green Line,2022-01-09 22:30:00,259.08,35.0,0.012,rain,0.0
411,Green Line,2022-01-09 23:00:00,207.9,35.0,0.012,rain,0.0
412,Green Line,2022-01-09 23:30:00,104.2,35.0,0.012,rain,0.0
413,Green Line,2022-01-10 00:00:00,79.84,29.5,0.0,,0.0
414,Green Line,2022-01-10 00:30:00,27.52,29.5,0.0,,0.0
415,Green Line,2022-01-10 01:00:00,11.06,29.5,0.0,,0.0
416,Green Line,2022-01-10 01:30:00,1.16,29.5,0.0,,0.0
417,Green Line,2022-01-10 02:00:00,1.16,29.5,0.0,,0.0
418,Green Line,2022-01-10 02:30:00,0.9,29.5,0.0,,0.0
419,Green Line,2022-01-10 04:00:00,2.9,29.5,0.0,,0.0
420,Green Line,2022-01-10 04:30:00,13.68,29.5,0.0,,0.0
421,Green Line,2022-01-10 05:00:00,79.05,29.5,0.0,,0.0
422,Green Line,2022-01-10 05:30:00,119.38,29.5,0.0,,0.0
423,Green Line,2022-01-10 06:00:00,257.41,29.5,0.0,,0.0
424,Green Line,2022-01-10 06:30:00,339.76,29.5,0.0,,0.0
425,Green Line,2022-01-10 07:00:00,515.47,29.5,0.0,,0.0
426,Green Line,2022-01-10 07:30:00,522.51,29.5,0.0,,0.0
427,Green Line,2022-01-10 08:00:00,563.18,29.5,0.0,,0.0
428,Green Line,2022-01-10 08:30:00,541.57,29.5,0.0,,0.0
429,Green Line,2022-01-10 09:00:00,548.68,29.5,0.0,,0.0
430,Green Line,2022-01-10 09:30:00,392.14,29.5,0.0,,0.0
431,Green Line,2022-01-10 10:00:00,404.23,29.5,0.0,,0.0
432,Green Line,2022-01-10 10:30:00,401.84,29.5,0.0,,0.0
433,Green Line,2022-01-10 11:00:00,371.88,29.5,0.0,,0.0
434,Green Line,2022-01-10 11:30:00,463.21,29.5,0.0,,0.0
435,Green Line,2022-01-10 12:00:00,591.74,29.5,0.0,,0.0
436,Green Line,2022-01-10 12:30:00,535.32,29.5,0.0,,0.0
437,Green Line,2022-01-10 13:00:00,566.0,29.5,0.0,,0.0
438,Green Line,2022-01-10 13:30:00,611.8,29.5,0.0,,0.0
439,Green Line,2022-01-10 14:00:00,850.3,29.5,0.0,,0.0
440,Green Line,2022-01-10 14:30:00,859.66,29.5,0.0,,0.0
441,Green Line,2022-01-10 15:00:00,1115.8,29.5,0.0,,0.0
442,Green Line,2022-01-10 15:30:00,1056.35,29.5,0.0,,0.0
443,Green Line,2022-01-10 16:00:00,1312.69,29.5,0.0,,0.0
444,Green Line,2022-01-10 16:30:00,1307.13,29.5,0.0,,0.0
445,Green Line,2022-01-10 17:00:00,1666.95,29.5,0.0,,0.0
446,Green Line,2022-01-10 17:30:00,1160.32,29.5,0.0,,0.0
447,Green Line,2022-01-10 18:00:00,1039.38,29.5,0.0,,0.0
448,Green Line,2022-01-10 18:30:00,847.91,29.5,0.0,,0.0
449,Green Line,2022-01-10 19:00:00,785.46,29.5,0.0,,0.0
450,Green Line,2022-01-10 19:30:00,549.2,29.5,0.0,,0.0
451,Green Line,2022-01-10 20:00:00,425.67,29.5,0.0,,0.0
452,Green Line,2022-01-10 20:30:00,358.54,29.5,0.0,,0.0
453,Green Line,2022-01-10 21:00:00,342.69,29.5,0.0,,0.0
454,Green Line,2022-01-10 21:30:00,413.19,29.5,0.0,,0.0
455,Green Line,2022-01-10 22:00:00,632.98,29.5,0.0,,0.0
456,Green Line,2022-01-10 22:30:00,582.69,29.5,0.0,,0.0
457,Green Line,2022-01-10 23:00:00,244.76,29.5,0.0,,0.0
458,Green Line,2022-01-10 23:30:00,120.93,29.5,0.0,,0.0
459,Green Line,2022-01-11 00:00:00,47.01,12.8,0.0,snow,0.0
460,Green Line,2022-01-11 00:30:00,27.79,12.8,0.0,snow,0.0
461,Green Line,2022-01-11 01:00:00,11.23,12.8,0.0,snow,0.0
462,Green Line,2022-01-11 01:30:00,7.49,12.8,0.0,snow,0.0
463,Green Line,2022-01-11 03:30:00,1.74,12.8,0.0,snow,0.0
464,Green Line,2022-01-11 04:00:00,2.0,12.8,0.0,snow,0.0
465,Green Line,2022-01-11 04:30:00,20.07,12.8,0.0,snow,0.0
466,Green Line,2022-01-11 05:00:00,80.82,12.8,0.0,snow,0.0
467,Green Line,2022-01-11 05:30:00,115.03,12.8,0.0,snow,0.0
468,Green Line,2022-01-11 06:00:00,235.92,12.8,0.0,snow,0.0
469,Green Line,2022-01-11 06:30:00,287.73,12.8,0.0,snow,0.0
470,Green Line,2022-01-11 07:00:00,403.43,12.8,0.0,snow,0.0
471,Green Line,2022-01-11 07:30:00,408.1,12.8,0.0,snow,0.0
472,Green Line,2022-01-11 08:00:00,507.0,12.8,0.0,snow,0.0
473,Green Line,2022-01-11 08:30:00,424.72,12.8,0.0,snow,0.0
474,Green Line,2022-01-11 09:00:00,323.67,12.8,0.0,snow,0.0
475,Green Line,2022-01-11 09:30:00,328.52,12.8,0.0,snow,0.0
476,Green Line,2022-01-11 10:00:00,298.12,12.8,0.0,snow,0.0
477,Green Line,2022-01-11 10:30:00,292.21,12.8,0.0,snow,0.0
478,Green Line,2022-01-11 11:00:00,360.59,12.8,0.0,snow,0.0
479,Green Line,2022-01-11 11:30:00,366.66,12.8,0.0,snow,0.0
480,Green Line,2022-01-11 12:00:00,425.09,12.8,0.0,snow,0.0
481,Green Line,2022-01-11 12:30:00,371.43,12.8,0.0,snow,0.0
482,Green Line,2022-01-11 13:00:00,452.12,12.8,0.0,snow,0.0
483,Green Line,2022-01-11 13:30:00,442.47,12.8,0.0,snow,0.0
484,Green Line,2022-01-11 14:00:00,585.98,12.8,0.0,snow,0.0
485,Green Line,2022-01-11 14:30:00,667.51,12.8,0.0,snow,0.0
486,Green Line,2022-01-11 15:00:00,847.41,12.8,0.0,snow,0.0
487,Green Line,2022-01-11 15:30:00,845.84,12.8,0.0,snow,0.0
488,Green Line,2022-01-11 16:00:00,1032.51,12.8,0.0,snow,0.0
489,Green Line,2022-01-11 16:30:00,1082.05,12.8,0.0,snow,0.0
490,Green Line,2022-01-11 17:00:00,1376.18,12.8,0.0,snow,0.0
491,Green Line,2022-01-11 17:30:00,981.95,12.8,0.0,snow,0.0
492,Green Line,2022-01-11 18:00:00,839.47,12.8,0.0,snow,0.0
493,Green Line,2022-01-11 18:30:00,602.18,12.8,0.0,snow,0.0
494,Green Line,2022-01-11 19:00:00,588.92,12.8,0.0,snow,0.0
495,Green Line,2022-01-11 19:30:00,455.54,12.8,0.0,snow,0.0
496,Green Line,2022-01-11 20:00:00,367.25,12.8,0.0,snow,0.0
497,Green Line,2022-01-11 20:30:00,285.64,12.8,0.0,snow,0.0
498,Green Line,2022-01-11 21:00:00,433.31,12.8,0.0,snow,0.0
499,Green Line,2022-01-11 21:30:00,303.08,12.8,0.0,snow,0.0
500,Green Line,2022-01-11 22:00:00,361.15,12.8,0.0,snow,0.0
501,Green Line,2022-01-11 22:30:00,264.31,12.8,0.0,snow,0.0
502,Green Line,2022-01-11 23:00:00,248.34,12.8,0.0,snow,0.0
503,Green Line,2022-01-11 23:30:00,149.58,12.8,0.0,snow,0.0
504,Green Line,2022-01-12 00:00:00,89.36,27.8,0.0,,0.0
505,Green Line,2022-01-12 00:30:00,34.93,27.8,0.0,,0.0
506,Green Line,2022-01-12 01:00:00,18.03,27.8,0.0,,0.0
507,Green Line,2022-01-12 01:30:00,5.0,27.8,0.0,,0.0
508,Green Line,2022-01-12 02:00:00,0.34,27.8,0.0,,0.0
509,Green Line,2022-01-12 03:30:00,0.58,27.8,0.0,,0.0
510,Green Line,2022-01-12 04:00:00,3.0,27.8,0.0,,0.0
511,Green Line,2022-01-12 04:30:00,16.56,27.8,0.0,,0.0
512,Green Line,2022-01-12 05:00:00,73.23,27.8,0.0,,0.0
513,Green Line,2022-01-12 05:30:00,133.14,27.8,0.0,,0.0
514,Green Line,2022-01-12 06:00:00,251.72,27.8,0.0,,0.0
515,Green Line,2022-01-12 06:30:00,315.79,27.8,0.0,,0.0
516,Green Line,2022-01-12 07:00:00,554.2,27.8,0.0,,0.0
517,Green Line,2022-01-12 07:30:00,512.38,27.8,0.0,,0.0
518,Green Line,2022-01-12 08:00:00,534.67,27.8,0.0,,0.0
519,Green Line,2022-01-12 08:30:00,497.51,27.8,0.0,,0.0
520,Green Line,2022-01-12 09:00:00,403.18,27.8,0.0,,0.0
521,Green Line,2022-01-12 09:30:00,360.98,27.8,0.0,,0.0
522,Green Line,2022-01-12 10:00:00,376.07,27.8,0.0,,0.0
523,Green Line,2022-01-12 10:30:00,370.69,27.8,0.0,,0.0
524,Green Line,2022-01-12 11:00:00,431.88,27.8,0.0,,0.0
525,Green Line,2022-01-12 11:30:00,449.84,27.8,0.0,,0.0
526,Green Line,2022-01-12 12:00:00,571.23,27.8,0.0,,0.0
527,Green Line,2022-01-12 12:30:00,540.52,27.8,0.0,,0.0
528,Green Line,2022-01-12 13:00:00,565.22,27.8,0.0,,0.0
529,Green Line,2022-01-12 13:30:00,634.13,27.8,0.0,,0.0
530,Green Line,2022-01-12 14:00:00,816.99,27.8,0.0,,0.0
531,Green Line,2022-01-12 14:30:00,828.76,27.8,0.0,,0.0
532,Green Line,2022-01-12 15:00:00,1037.27,27.8,0.0,,0.0
533,Green Line,2022-01-12 15:30:00,1011.07,27.8,0.0,,0.0
534,Green Line,2022-01-12 16:00:00,1192.0,27.8,0.0,,0.0
535,Green Line,2022-01-12 16:30:00,1255.18,27.8,0.0,,0.0
536,Green Line,2022-01-12 17:00:00,1596.1,27.8,0.0,,0.0
537,Green Line,2022-01-12 17:30:00,1178.48,27.8,0.0,,0.0
538,Green Line,2022-01-12 18:00:00,1042.2,27.8,0.0,,0.0
539,Green Line,2022-01-12 18:30:00,795.63,27.8,0.0,,0.0
540,Green Line,2022-01-12 19:00:00,727.68,27.8,0.0,,0.0
541,Green Line,2022-01-12 19:30:00,575.56,27.8,0.0,,0.0
542,Green Line,2022-01-12 20:00:00,441.44,27.8,0.0,,0.0
543,Green Line,2022-01-12 20:30:00,371.81,27.8,0.0,,0.0
544,Green Line,2022-01-12 21:00:00,509.52,27.8,0.0,,0.0
545,Green Line,2022-01-12 21:30:00,484.21,27.8,0.0,,0.0
546,Green Line,2022-01-12 22:00:00,822.25,27.8,0.0,,0.0
547,Green Line,2022-01-12 22:30:00,338.71,27.8,0.0,,0.0
548,Green Line,2022-01-12 23:00:00,261.71,27.8,0.0,,0.0
549,Green Line,2022-01-12 23:30:00,178.63,27.8,0.0,,0.0
550,Green Line,2022-01-13 00:00:00,100.73,36.4,0.0,,0.0
551,Green Line,2022-01-13 00:30:00,52.6,36.4,0.0,,0.0
552,Green Line,2022-01-13 01:00:00,10.24,36.4,0.0,,0.0
553,Green Line,2022-01-13 01:30:00,4.38,36.4,0.0,,0.0
554,Green Line,2022-01-13 02:00:00,1.58,36.4,0.0,,0.0
555,Green Line,2022-01-13 02:30:00,2.0,36.4,0.0,,0.0
556,Green Line,2022-01-13 04:00:00,5.0,36.4,0.0,,0.0
557,Green Line,2022-01-13 04:30:00,11.89,36.4,0.0,,0.0
558,Green Line,2022-01-13 05:00:00,76.74,36.4,0.0,,0.0
559,Green Line,2022-01-13 05:30:00,140.77,36.4,0.0,,0.0
560,Green Line,2022-01-13 06:00:00,281.2,36.4,0.0,,0.0
561,Green Line,2022-01-13 06:30:00,311.06,36.4,0.0,,0.0
562,Green Line,2022-01-13 07:00:00,555.35,36.4,0.0,,0.0
563,Green Line,2022-01-13 07:30:00,453.29,36.4,0.0,,0.0
564,Green Line,2022-01-13 08:00:00,522.75,36.4,0.0,,0.0
565,Green Line,2022-01-13 08:30:00,505.26,36.4,0.0,,0.0
566,Green Line,2022-01-13 09:00:00,389.27,36.4,0.0,,0.0
567,Green Line,2022-01-13 09:30:00,421.74,36.4,0.0,,0.0
568,Green Line,2022-01-13 10:00:00,399.13,36.4,0.0,,0.0
569,Green Line,2022-01-13 10:30:00,387.94,36.4,0.0,,0.0
570,Green Line,2022-01-13 11:00:00,455.02,36.4,0.0,,0.0
571,Green Line,2022-01-13 11:30:00,481.77,36.4,0.0,,0.0
572,Green Line,2022-01-13 12:00:00,543.06,36.4,0.0,,0.0
573,Green Line,2022-01-13 12:30:00,580.33,36.4,0.0,,0.0
574,Green Line,2022-01-13 13:00:00,647.22,36.4,0.0,,0.0
575,Green Line,2022-01-13 13:30:00,633.17,36.4,0.0,,0.0
576,Green Line,2022-01-13 14:00:00,840.79,36.4,0.0,,0.0
577,Green Line,2022-01-13 14:30:00,829.19,36.4,0.0,,0.0
578,Green Line,2022-01-13 15:00:00,1068.46,36.4,0.0,,0.0
579,Green Line,2022-01-13 15:30:00,1058.19,36.4,0.0,,0.0
580,Green Line,2022-01-13 16:00:00,1247.56,36.4,0.0,,0.0
581,Green Line,2022-01-13 16:30:00,1361.05,36.4,0.0,,0.0
582,Green Line,2022-01-13 17:00:00,1607.61,36.4,0.0,,0.0
583,Green Line,2022-01-13 17:30:00,1233.92,36.4,0.0,,0.0
584,Green Line,2022-01-13 18:00:00,1174.14,36.4,0.0,,0.0
585,Green Line,2022-01-13 18:30:00,858.56,36.4,0.0,,0.0
586,Green Line,2022-01-13 19:00:00,827.2,36.4,0.0,,0.0
587,Green Line,2022-01-13 19:30:00,615.53,36.4,0.0,,0.0
588,Green Line,2022-01-13 20:00:00,541.43,36.4,0.0,,0.0
589,Green Line,2022-01-13 20:30:00,460.63,36.4,0.0,,0.0
590,Green Line,2022-01-13 21:00:00,575.11,36.4,0.0,,0.0
591,Green Line,2022-01-13 21:30:00,897.4,36.4,0.0,,0.0
592,Green Line,2022-01-13 22:00:00,724.88,36.4,0.0,,0.0
593,Green Line,2022-01-13 22:30:00,409.55,36.4,0.0,,0.0
594,Green Line,2022-01-13 23:00:00,364.65,36.4,0.0,,0.0
595,Green Line,2022-01-13 23:30:00,272.22,36.4,0.0,,0.0
596,Green Line,2022-01-14 00:00:00,205.57,34.5,0.0,,0.0
597,Green Line,2022-01-14 00:30:00,113.11,34.5,0.0,,0.0
598,Green Line,2022-01-14 01:00:00,21.33,34.5,0.0,,0.0
599,Green Line,2022-01-14 01:30:00,1.26,34.5,0.0,,0.0
600,Green Line,2022-01-14 02:30:00,0.34,34.5,0.0,,0.0
601,Green Line,2022-01-14 03:00:00,1.92,34.5,0.0,,0.0
602,Green Line,2022-01-14 03:30:00,1.74,34.5,0.0,,0.0
603,Green Line,2022-01-14 04:00:00,6.16,34.5,0.0,,0.0
604,Green Line,2022-01-14 04:30:00,22.51,34.5,0.0,,0.0
605,Green Line,2022-01-14 05:00:00,89.68,34.5,0.0,,0.0
606,Green Line,2022-01-14 05:30:00,166.66,34.5,0.0,,0.0
607,Green Line,2022-01-14 06:00:00,293.28,34.5,0.0,,0.0
608,Green Line,2022-01-14 06:30:00,346.12,34.5,0.0,,0.0
609,Green Line,2022-01-14 07:00:00,512.93,34.5,0.0,,0.0
610,Green Line,2022-01-14 07:30:00,476.66,34.5,0.0,,0.0
611,Green Line,2022-01-14 08:00:00,486.16,34.5,0.0,,0.0
612,Green Line,2022-01-14 08:30:00,452.89,34.5,0.0,,0.0
613,Green Line,2022-01-14 09:00:00,413.21,34.5,0.0,,0.0
614,Green Line,2022-01-14 09:30:00,449.75,34.5,0.0,,0.0
615,Green Line,2022-01-14 10:00:00,429.37,34.5,0.0,,0.0
616,Green Line,2022-01-14 10:30:00,436.57,34.5,0.0,,0.0
617,Green Line,2022-01-14 11:00:00,480.97,34.5,0.0,,0.0
618,Green Line,2022-01-14 11:30:00,553.18,34.5,0.0,,0.0
619,Green Line,2022-01-14 12:00:00,631.49,34.5,0.0,,0.0
620,Green Line,2022-01-14 12:30:00,609.04,34.5,0.0,,0.0
621,Green Line,2022-01-14 13:00:00,651.88,34.5,0.0,,0.0
622,Green Line,2022-01-14 13:30:00,758.48,34.5,0.0,,0.0
623,Green Line,2022-01-14 14:00:00,927.77,34.5,0.0,,0.0
624,Green Line,2022-01-14 14:30:00,999.89,34.5,0.0,,0.0
625,Green Line,2022-01-14 15:00:00,1313.13,34.5,0.0,,0.0
626,Green Line,2022-01-14 15:30:00,1234.12,34.5,0.0,,0.0
627,Green Line,2022-01-14 16:00:00,1420.07,34.5,0.0,,0.0
628,Green Line,2022-01-14 16:30:00,1543.6,34.5,0.0,,0.0
629,Green Line,2022-01-14 17:00:00,1596.59,34.5,0.0,,0.0
630,Green Line,2022-01-14 17:30:00,1248.83,34.5,0.0,,0.0
631,Green Line,2022-01-14 18:00:00,1220.85,34.5,0.0,,0.0
632,Green Line,2022-01-14 18:30:00,956.8,34.5,0.0,,0.0
633,Green Line,2022-01-14 19:00:00,830.97,34.5,0.0,,0.0
634,Green Line,2022-01-14 19:30:00,714.68,34.5,0.0,,0.0
635,Green Line,2022-01-14 20:00:00,617.31,34.5,0.0,,0.0
636,Green Line,2022-01-14 20:30:00,485.83,34.5,0.0,,0.0
637,Green Line,2022-01-14 21:00:00,561.27,34.5,0.0,,0.0
638,Green Line,2022-01-14 21:30:00,501.34,34.5,0.0,,0.0
639,Green Line,2022-01-14 22:00:00,493.73,34.5,0.0,,0.0
640,Green Line,2022-01-14 22:30:00,442.94,34.5,0.0,,0.0
641,Green Line,2022-01-14 23:00:00,710.64,34.5,0.0,,0.0
642,Green Line,2022-01-14 23:30:00,385.36,34.5,0.0,,0.0
643,Green Line,2022-01-15 00:00:00,206.37,9.8,0.0,,0.0
644,Green Line,2022-01-15 00:30:00,90.78,9.8,0.0,,0.0
645,Green Line,2022-01-15 01:00:00,25.31,9.8,0.0,,0.0
646,Green Line,2022-01-15 01:30:00,4.51,9.8,0.0,,0.0
647,Green Line,2022-01-15 02:00:00,4.29,9.8,0.0,,0.0
648,Green Line,2022-01-15 02:30:00,3.34,9.8,0.0,,0.0
649,Green Line,2022-01-15 03:00:00,0.9,9.8,0.0,,0.0
650,Green Line,2022-01-15 03:30:00,2.0,9.8,0.0,,0.0
651,Green Line,2022-01-15 04:00:00,1.0,9.8,0.0,,0.0
652,Green Line,2022-01-15 04:30:00,6.98,9.8,0.0,,0.0
653,Green Line,2022-01-15 05:00:00,52.8,9.8,0.0,,0.0
654,Green Line,2022-01-15 05:30:00,86.83,9.8,0.0,,0.0
655,Green Line,2022-01-15 06:00:00,93.19,9.8,0.0,,0.0
656,Green Line,2022-01-15 06:30:00,113.73,9.8,0.0,,0.0
657,Green Line,2022-01-15 07:00:00,136.98,9.8,0.0,,0.0
658,Green Line,2022-01-15 07:30:00,132.83,9.8,0.0,,0.0
659,Green Line,2022-01-15 08:00:00,141.14,9.8,0.0,,0.0
660,Green Line,2022-01-15 08:30:00,191.24,9.8,0.0,,0.0
661,Green Line,2022-01-15 09:00:00,277.3,9.8,0.0,,0.0
662,Green Line,2022-01-15 09:30:00,321.68,9.8,0.0,,0.0
663,Green Line,2022-01-15 10:00:00,378.69,9.8,0.0,,0.0
664,Green Line,2022-01-15 10:30:00,490.59,9.8,0.0,,0.0
665,Green Line,2022-01-15 11:00:00,547.65,9.8,0.0,,0.0
666,Green Line,2022-01-15 11:30:00,609.52,9.8,0.0,,0.0
667,Green Line,2022-01-15 12:00:00,665.94,9.8,0.0,,0.0
668,Green Line,2022-01-15 12:30:00,684.36,9.8,0.0,,0.0
669,Green Line,2022-01-15 13:00:00,705.8,9.8,0.0,,0.0
670,Green Line,2022-01-15 13:30:00,833.71,9.8,0.0,,0.0
671,Green Line,2022-01-15 14:00:00,894.66,9.8,0.0,,0.0
672,Green Line,2022-01-15 14:30:00,851.07,9.8,0.0,,0.0
673,Green Line,2022-01-15 15:00:00,1071.98,9.8,0.0,,0.0
674,Green Line,2022-01-15 15:30:00,1151.53,9.8,0.0,,0.0
675,Green Line,2022-01-15 16:00:00,1414.59,9.8,0.0,,0.0
676,Green Line,2022-01-15 16:30:00,994.06,9.8,0.0,,0.0
677,Green Line,2022-01-15 17:00:00,990.83,9.8,0.0,,0.0
678,Green Line,2022-01-15 17:30:00,830.02,9.8,0.0,,0.0
679,Green Line,2022-01-15 18:00:00,822.16,9.8,0.0,,0.0
680,Green Line,2022-01-15 18:30:00,661.49,9.8,0.0,,0.0
681,Green Line,2022-01-15 19:00:00,656.27,9.8,0.0,,0.0
682,Green Line,2022-01-15 19:30:00,576.22,9.8,0.0,,0.0
683,Green Line,2022-01-15 20:00:00,465.08,9.8,0.0,,0.0
684,Green Line,2022-01-15 20:30:00,386.86,9.8,0.0,,0.0
685,Green Line,2022-01-15 21:00:00,407.34,9.8,0.0,,0.0
686,Green Line,2022-01-15 21:30:00,469.42,9.8,0.0,,0.0
687,Green Line,2022-01-15 22:00:00,509.72,9.8,0.0,,0.0
688,Green Line,2022-01-15 22:30:00,556.75,9.8,0.0,,0.0
689,Green Line,2022-01-15 23:00:00,862.14,9.8,0.0,,0.0
690,Green Line,2022-01-15 23:30:00,436.99,9.8,0.0,,0.0
691,Green Line,2022-01-16 00:00:00,125.93,16.6,0.0,,0.0
692,Green Line,2022-01-16 00:30:00,43.86,16.6,0.0,,0.0
693,Green Line,2022-01-16 01:00:00,10.26,16.6,0.0,,0.0
694,Green Line,2022-01-16 01:30:00,2.83,16.6,0.0,,0.0
695,Green Line,2022-01-16 03:00:00,2.0,16.6,0.0,,0.0
696,Green Line,2022-01-16 04:00:00,0.58,16.6,0.0,,0.0
697,Green Line,2022-01-16 04:30:00,3.07,16.6,0.0,,0.0
698,Green Line,2022-01-16 05:00:00,10.25,16.6,0.0,,0.0
699,Green Line,2022-01-16 05:30:00,58.73,16.6,0.0,,0.0
700,Green Line,2022-01-16 06:00:00,108.42,16.6,0.0,,0.0
701,Green Line,2022-01-16 06:30:00,81.24,16.6,0.0,,0.0
702,Green Line,2022-01-16 07:00:00,131.91,16.6,0.0,,0.0
703,Green Line,2022-01-16 07:30:00,117.24,16.6,0.0,,0.0
704,Green Line,2022-01-16 08:00:00,137.45,16.6,0.0,,0.0
705,Green Line,2022-01-16 08:30:00,145.22,16.6,0.0,,0.0
706,Green Line,2022-01-16 09:00:00,199.55,16.6,0.0,,0.0
707,Green Line,2022-01-16 09:30:00,220.64,16.6,0.0,,0.0
708,Green Line,2022-01-16 10:00:00,314.09,16.6,0.0,,0.0
709,Green Line,2022-01-16 10:30:00,371.46,16.6,0.0,,0.0
710,Green Line,2022-01-16 11:00:00,426.76,16.6,0.0,,0.0
711,Green Line,2022-01-16 11:30:00,512.2,16.6,0.0,,0.0
712,Green Line,2022-01-16 12:00:00,561.63,16.6,0.0,,0.0
713,Green Line,2022-01-16 12:30:00,675.85,16.6,0.0,,0.0
714,Green Line,2022-01-16 13:00:00,759.97,16.6,0.0,,0.0
715,Green Line,2022-01-16 13:30:00,763.92,16.6,0.0,,0.0
716,Green Line,2022-01-16 14:00:00,950.53,16.6,0.0,,0.0
717,Green Line,2022-01-16 14:30:00,972.51,16.6,0.0,,0.0
718,Green Line,2022-01-16 15:00:00,980.94,16.6,0.0,,0.0
719,Green Line,2022-01-16 15:30:00,1053.3,16.6,0.0,,0.0
720,Green Line,2022-01-16 16:00:00,1030.52,16.6,0.0,,0.0
721,Green Line,2022-01-16 16:30:00,1029.62,16.6,0.0,,0.0
722,Green Line,2022-01-16 17:00:00,1082.14,16.6,0.0,,0.0
