,route_or_line,date,gated_entries,temp,precip,preciptype,snow,traincnt,single_traincap,line_length_sec,tot_linecap,per_thirty_cap,supply_gap_simple,prev_supply_gap_simple,gated_entries_complex,supply_gap_complex
505,Red Line,2023-05-21,32041.47,67.6,1.124,rain,0.0,5.75,852,2520,4899.0,3615.9285416666667,-141523.1,0.0,32041.47,-141523.1
506,Red Line,2023-05-22,82613.98,57.5,0.0,,0.0,13.416666666666666,852,2520,11431.0,8437.166729166667,-322370.023,13485.237000000001,96099.217,-308884.786
507,Red Line,2023-05-23,95037.48,54.5,0.0,,0.0,15.645833333333334,852,2520,13330.25,9838.994145833332,-377234.239,16535.147,111572.62700000001,-360699.092
508,Red Line,2023-05-24,97622.29,57.5,0.033,rain,0.0,15.958333333333334,852,2520,13596.5,10035.512020833334,-384082.287,15188.274,112810.564,-368894.013
509,Red Line,2023-05-25,102115.94,57.7,0.0,,0.0,15.541666666666666,852,2520,13241.5,9773.488166666668,-367011.49199999997,12198.957999999999,114314.898,-354812.534
510,Red Line,2023-05-26,97210.85,56.6,0.0,,0.0,15.9375,852,2520,13578.75,10022.410833333333,-383864.87,2869.2380000000003,100080.088,-380995.632
511,Red Line,2023-05-27,72193.47,64.2,0.0,,0.0,14.729166666666666,852,2520,12549.25,9262.541729166667,-372408.533,296.983,72490.453,-372111.55
512,Red Line,2023-05-28,54319.45,73.2,0.0,,0.0,14.166666666666666,852,2520,12070.0,8908.8095625,-373303.409,504.943,54824.393000000004,-372798.466
513,Red Line,2023-05-29,44162.21,62.2,0.0,,0.0,12.97872340425532,852,2520,11057.872340425532,8161.762723404256,-339440.638,302.623,44464.833,-339138.015
514,Red Line,2023-05-30,90033.19,56.5,0.0,,0.0,15.416666666666666,852,2520,13135.0,9694.880979166666,-375321.097,12269.753,102302.943,-363051.344
515,Red Line,2023-05-31,94825.9,62.0,0.0,,0.0,15.479166666666666,852,2520,13188.25,9734.184645833333,-372414.963,10074.816,104900.716,-362340.147
516,Red Line,2023-06-01,96791.78,71.6,0.0,,0.0,15.625,852,2520,13312.5,9825.892937499999,-374851.081,11174.999,107966.779,-363676.082
517,Red Line,2023-06-02,86013.6,71.4,0.373,rain,0.0,15.458333333333334,852,2520,13170.5,9721.083458333333,-380598.406,7461.067,93474.667,-373137.339
518,Red Line,2023-06-03,55178.21,51.7,0.094,rain,0.0,13.833333333333334,852,2520,11786.0,8699.190375,-362382.928,628.859,55807.069,-361754.069
519,Red Line,2023-06-04,42025.28,50.2,0.096,rain,0.0,13.020833333333334,852,2520,11093.75,8188.243916666666,-351010.428,0.0,42025.28,-351010.428
520,Red Line,2023-06-05,83929.76,55.2,0.084,rain,0.0,15.395833333333334,852,2520,13117.25,9681.779875,-380795.674,8537.721,92467.481,-372257.953
521,Red Line,2023-06-06,98035.23,64.4,0.0,,0.0,15.8125,852,2520,13472.25,9943.803625,-379267.344,13521.188,111556.418,-365746.156
522,Red Line,2023-06-07,96806.06999999999,61.3,0.0,,0.0,15.8125,852,2520,13472.25,9943.803541666666,-380496.5,13779.465,110585.535,-366717.03500000003
523,Red Line,2023-06-08,95263.06999999999,59.3,0.012,rain,0.0,14.8125,852,2520,12620.25,9314.9465,-351854.362,13887.189999999999,109150.26,-337967.172
524,Red Line,2023-06-09,79359.73,57.9,0.051,rain,0.0,14.875,852,2520,12673.5,9354.250020833333,-369644.271,2088.301,81448.031,-367555.97
525,Red Line,2023-06-10,65963.4,58.8,0.337,rain,0.0,13.895833333333334,852,2520,11839.25,8738.493875,-353484.306,561.443,66524.843,-352922.863
526,Red Line,2023-06-11,46788.97,66.5,0.0,,0.0,12.75,852,2520,10863.0,8017.928354166666,-338071.591,29.243,46818.213,-338042.348
527,Red Line,2023-06-12,84894.57,68.8,0.006,rain,0.0,14.791666666666666,852,2520,12602.5,9301.845374999999,-361594.008,14208.344000000001,99102.914,-347385.664
528,Red Line,2023-06-13,97779.29,64.1,0.003,rain,0.0,14.645833333333334,852,2520,12478.25,9210.1369375,-344307.283,17965.384,115744.674,-326341.899
529,Red Line,2023-06-14,98192.79,65.2,0.111,rain,0.0,14.8125,852,2520,12620.25,9314.946541666666,-348924.644,12695.301,110888.091,-336229.343
530,Red Line,2023-06-15,96123.53,69.7,0.0,,0.0,15.395833333333334,852,2520,13117.25,9681.779854166667,-368601.903,11523.182,107646.712,-357078.721
531,Red Line,2023-06-16,86785.27,71.8,0.002,rain,0.0,15.5,852,2520,13206.0,9747.285833333333,-381084.45,4933.121,91718.391,-376151.329
532,Red Line,2023-06-17,47399.19,63.2,0.701,rain,0.0,14.125,852,2520,12034.5,8882.607020833333,-378965.947,0.0,47399.19,-378965.947
533,Red Line,2023-06-18,47222.87,62.2,0.143,rain,0.0,13.0,852,2520,11076.0,8175.1426875,-345183.979,526.9960000000001,47749.866,-344656.983
534,Red Line,2023-06-19,56008.12,62.2,0.0,,0.0,14.914893617021276,852,2520,12707.489361702128,9379.337468085107,-384820.741,1404.8020000000001,57412.922,-383415.939
535,Red Line,2023-06-20,95140.74,60.8,0.0,,0.0,15.083333333333334,852,2520,12851.0,9485.261958333334,-360151.834,17555.844,112696.584,-342595.99
536,Red Line,2023-06-21,97943.27,61.6,0.0,,0.0,15.0,852,2520,12780.0,9432.8571875,-354833.875,15428.562,113371.832,-339405.313
537,Red Line,2023-06-22,94996.58,62.3,0.0,,0.0,14.625,852,2520,12460.5,9197.0356875,-346461.133,11635.719000000001,106632.299,-334825.414
538,Red Line,2023-06-23,85607.29,66.5,0.0,,0.0,15.375,852,2520,13099.5,9668.678791666667,-378489.292,1359.063,86966.353,-377130.229
539,Red Line,2023-06-24,55594.29,72.9,0.052,rain,0.0,13.708333333333334,852,2520,11679.5,8620.583145833332,-358193.701,0.0,55594.29,-358193.701
540,Red Line,2023-06-25,44203.52,76.1,0.019,rain,0.0,12.604166666666666,852,2520,10738.75,7926.220020833333,-336255.041,575.856,44779.376,-335679.185
541,Red Line,2023-06-26,78229.88,73.5,0.002,rain,0.0,14.604166666666666,852,2520,12442.75,9183.9345625,-362598.979,4402.781,82632.661,-358196.198
542,Red Line,2023-06-27,90133.41,73.3,0.565,rain,0.0,15.625,852,2520,13312.5,9825.892916666666,-381509.45,15923.903999999999,106057.314,-365585.546
543,Red Line,2023-06-28,91030.99,72.9,0.604,rain,0.0,15.229166666666666,852,2520,12975.25,9576.970374999999,-368663.588,8378.407,99409.397,-360285.181
544,Red Line,2023-06-29,92809.4,72.4,0.0,,0.0,14.875,852,2520,12673.5,9354.250145833334,-356194.607,13681.18,106490.58,-342513.427
545,Red Line,2023-06-30,81267.05,70.7,0.0,,0.0,15.458333333333334,852,2520,13170.5,9721.0835625,-385344.961,895.202,82162.252,-384449.759
546,Red Line,2023-07-01,53665.83,66.6,0.0,,0.0,13.770833333333334,852,2520,11732.75,8659.886812499999,-362008.737,409.133,54074.963,-361599.604
547,Red Line,2023-07-02,37585.93,69.6,0.326,rain,0.0,12.958333333333334,852,2520,11040.5,8148.940395833334,-353563.209,354.703,37940.633,-353208.506
548,Red Line,2023-07-03,62157.6,68.7,0.561,rain,0.0,15.270833333333334,852,2520,13010.75,9603.172625000001,-398794.686,1607.249,63764.849,-397187.437
549,Red Line,2023-07-04,40010.21,68.2,0.478,rain,0.0,15.104166666666666,852,2520,12868.75,9498.363020833332,-415911.215,162.643,40172.853,-415748.572
550,Red Line,2023-07-05,81069.47,75.0,0.0,,0.0,15.958333333333334,852,2520,13596.5,10035.511979166668,-400635.105,6220.915,87290.385,-394414.19
551,Red Line,2023-07-06,87135.77,79.1,0.0,,0.0,15.1875,852,2520,12939.75,9550.767895833333,-371301.089,7750.525,94886.295,-363550.564
552,Red Line,2023-07-07,81099.79,77.9,0.0,,0.0,15.291666666666666,852,2520,13028.5,9616.273958333333,-380481.36,7387.357,88487.147,-373094.003
553,Red Line,2023-07-08,57789.59,73.4,0.0,,0.0,13.625,852,2520,11608.5,8568.1784375,-353482.975,870.499,58660.089,-352612.476
554,Red Line,2023-07-09,46120.07,71.8,0.001,rain,0.0,12.75,852,2520,10863.0,8017.928333333333,-338740.49,1143.669,47263.739,-337596.821
555,Red Line,2023-07-10,78584.74,68.3,0.719,rain,0.0,15.041666666666666,852,2520,12815.5,9459.059604166667,-375450.121,6195.51,84780.25,-369254.611
556,Red Line,2023-07-11,99014.26,77.5,0.0,,0.0,15.583333333333334,852,2520,13277.0,9799.690604166666,-371370.889,13458.109,112472.36899999999,-357912.77999999997
557,Red Line,2023-07-12,96990.85,81.2,0.0,,0.0,15.5,852,2520,13206.0,9747.285833333333,-370878.87,11516.074999999999,108506.925,-359362.795
558,Red Line,2023-07-13,88017.14,78.7,0.0,,0.0,14.604166666666666,852,2520,12442.75,9183.934583333334,-352811.72000000003,10781.647,98798.787,-342030.073
559,Red Line,2023-07-14,78631.33,74.8,0.127,rain,0.0,15.416666666666666,852,2520,13135.0,9694.881125,-386722.964,3559.167,82190.497,-383163.797
560,Red Line,2023-07-15,55497.1,78.1,0.0,,0.0,13.854166666666666,852,2520,11803.75,8712.2915,-362692.892,406.343,55903.443,-362286.549
561,Red Line,2023-07-16,33061.05,75.9,1.674,rain,0.0,12.916666666666666,852,2520,11005.0,8122.737833333333,-356830.366,426.246,33487.296,-356404.12
562,Red Line,2023-07-17,83865.94,80.6,0.0,,0.0,15.083333333333334,852,2520,12851.0,9485.262104166666,-371426.641,4433.5070000000005,88299.447,-366993.134
563,Red Line,2023-07-18,95183.52,77.9,0.003,rain,0.0,15.104166666666666,852,2520,12868.75,9498.363166666668,-360737.912,12618.269,107801.789,-348119.643
564,Red Line,2023-07-19,98345.05,79.1,0.0,,0.0,15.083333333333334,852,2520,12851.0,9485.261979166668,-356947.525,13022.429,111367.47899999999,-343925.096
565,Red Line,2023-07-20,99468.42,74.4,0.0,,0.0,14.75,852,2520,12567.0,9275.642895833333,-345762.439,16968.485,116436.905,-328793.954
566,Red Line,2023-07-21,85166.41,69.6,1.225,rain,0.0,15.020833333333334,852,2520,12797.75,9445.958416666666,-368239.594,9314.481,94480.891,-358925.113
567,Red Line,2023-07-22,56923.270000000004,70.9,0.021,rain,0.0,12.5625,852,2520,10703.25,7900.0178750000005,-322277.588,419.169,57342.439,-321858.419
568,Red Line,2023-07-23,46815.65,76.1,0.0,,0.0,11.3125,852,2520,9638.25,7113.946395833334,-294653.777,1202.1889999999999,48017.839,-293451.588
569,Red Line,2023-07-24,83425.12,77.6,0.0,,0.0,14.645833333333334,852,2520,12478.25,9210.137041666667,-358661.458,8493.418,91918.538,-350168.04
570,Red Line,2023-07-25,95336.74,74.0,0.543,rain,0.0,14.145833333333334,852,2520,12052.25,8895.708145833332,-331657.251,12892.239,108228.979,-318765.012
571,Red Line,2023-07-26,97122.18,78.0,0.0,,0.0,15.1875,852,2520,12939.75,9550.767895833333,-361314.679,11698.472,108820.652,-349616.207
572,Red Line,2023-07-27,91750.96,78.7,0.23,rain,0.0,14.583333333333334,852,2520,12425.0,9170.833375,-348449.042,10416.974999999999,102167.935,-338032.067
573,Red Line,2023-07-28,83306.67,80.7,0.0,,0.0,14.520833333333334,852,2520,12371.75,9131.5296875,-355006.755,6201.934,89508.604,-348804.821
574,Red Line,2023-07-29,50795.6,76.9,1.729,rain,0.0,13.375,852,2520,11395.5,8410.964041666666,-352930.674,441.393,51236.993,-352489.281
575,Red Line,2023-07-30,51468.37,69.8,0.001,rain,0.0,12.791666666666666,852,2520,10898.5,8044.130708333333,-334649.904,1053.915,52522.285,-333595.989
576,Red Line,2023-07-31,84865.83,73.0,0.0,,0.0,14.354166666666666,852,2520,12229.75,9026.720374999999,-348416.748,8295.485999999999,93161.316,-340121.262
577,Red Line,2023-08-01,98297.38,70.9,0.0,,0.0,14.4375,852,2520,12300.75,9079.124937499999,-337500.617,18837.618000000002,117134.998,-318662.999
578,Red Line,2023-08-02,99107.12,66.8,0.0,,0.0,14.895833333333334,852,2520,12691.25,9367.35125,-350525.74,16112.92,115220.04,-334412.82
579,Red Line,2023-08-03,96138.06,70.5,0.0,,0.0,15.020833333333334,852,2520,12797.75,9445.958395833333,-357267.94299999997,11765.374,107903.434,-345502.569
580,Red Line,2023-08-04,84690.93,71.8,0.0,,0.0,14.895833333333334,852,2520,12691.25,9367.351270833333,-364941.931,5859.5560000000005,90550.486,-359082.375
581,Red Line,2023-08-05,63219.21,71.4,0.0,,0.0,13.708333333333334,852,2520,11679.5,8620.5831875,-350568.783,0.0,63219.21,-350568.783
582,Red Line,2023-08-06,50580.39,74.5,0.0,,0.0,12.8125,852,2520,10916.25,8057.231916666667,-336166.742,92.806,50673.195999999996,-336073.936
583,Red Line,2023-08-07,82808.3,69.5,0.003,rain,0.0,15.208333333333334,852,2520,12957.5,9563.8691875,-376257.42100000003,4274.5740000000005,87082.874,-371982.847
584,Red Line,2023-08-08,89356.66,74.0,1.286,rain,0.0,14.041666666666666,852,2520,11963.5,8830.20225,-334493.048,16640.704,105997.364,-317852.344
585,Red Line,2023-08-09,97429.19,77.1,0.0,,0.0,15.020833333333334,852,2520,12797.75,9445.9584375,-355976.815,11194.332,108623.522,-344782.483
586,Red Line,2023-08-10,92687.58,75.9,0.039,rain,0.0,14.916666666666666,852,2520,12709.0,9380.4524375,-357574.137,6965.242,99652.822,-350608.895
587,Red Line,2023-08-11,82341.22,75.1,0.052,rain,0.0,14.791666666666666,852,2520,12602.5,9301.845354166666,-364147.357,4876.76,87217.98,-359270.597
588,Red Line,2023-08-12,55175.32,72.8,0.0,,0.0,9.770833333333334,852,2520,8324.75,6144.4584375,-239758.685,536.516,55711.836,-239222.169
589,Red Line,2023-08-13,42777.73,77.9,0.07,rain,0.0,8.979166666666666,852,2520,7650.25,5646.613125,-228259.7,0.0,42777.73,-228259.7
590,Red Line,2023-08-14,78695.19,77.1,0.0,,0.0,14.333333333333334,852,2520,12212.0,9013.619229166667,-353958.533,9280.32,87975.51,-344678.213
591,Red Line,2023-08-15,82873.18000000001,69.0,0.633,rain,0.0,15.25,852,2520,12993.0,9590.071520833333,-377450.253,13044.123,95917.303,-364406.13
592,Red Line,2023-08-16,90479.29,67.5,0.0,,0.0,15.395833333333334,852,2520,13117.25,9681.779958333334,-374246.148,8005.846,98485.136,-366240.302
593,Red Line,2023-08-17,88205.2,67.5,0.0,,0.0,15.0625,852,2520,12833.25,9472.160875,-366458.522,11112.28,99317.48,-355346.242
594,Red Line,2023-08-18,73339.29,71.6,0.916,rain,0.0,15.604166666666666,852,2520,13294.75,9812.791833333335,-397674.718,2287.5150000000003,75626.805,-395387.203
595,Red Line,2023-08-19,45653.39,68.8,0.0,,0.0,9.872340425531915,852,2520,8411.234042553191,6208.292021276595,-246136.335,213.753,45867.143,-245922.582
596,Red Line,2023-08-20,36805.09,74.1,0.0,,0.0,8.520833333333334,852,2520,7259.75,5358.3869375,-220397.483,310.456,37115.546,-220087.027
597,Red Line,2023-08-21,76170.84,76.0,0.288,rain,0.0,13.041666666666666,852,2520,11111.5,8201.345166666666,-317493.728,7926.9490000000005,84097.789,-309566.779
598,Red Line,2023-08-22,86308.06,69.7,0.0,,0.0,15.229166666666666,852,2520,12975.25,9576.970395833334,-373386.519,15736.268,102044.328,-357650.251
599,Red Line,2023-08-23,87981.48,67.1,0.0,,0.0,14.6875,852,2520,12513.75,9236.339416666668,-355362.812,11428.42,99409.9,-343934.392
600,Red Line,2023-08-24,86629.49,68.5,0.0,,0.0,14.979166666666666,852,2520,12762.25,9419.756083333334,-365518.802,8461.929,95091.419,-357056.873
601,Red Line,2023-08-25,69774.37,67.4,1.784,rain,0.0,14.895833333333334,852,2520,12691.25,9367.351333333334,-379858.494,5292.575999999999,75066.946,-374565.918
602,Red Line,2023-08-26,50534.06,74.7,0.0,,0.0,9.5625,852,2520,8147.25,6013.446500000001,-238111.372,67.733,50601.793,-238043.639
603,Red Line,2023-08-27,41788.73,68.8,0.0,,0.0,8.9375,852,2520,7614.75,5620.410854166667,-227990.991,106.553,41895.283,-227884.438
604,Red Line,2023-08-28,76801.4,66.1,0.0,,0.0,14.020833333333334,852,2520,11945.75,8817.1014375,-346419.469,3524.812,80326.212,-342894.657
605,Red Line,2023-08-29,84486.72,67.0,0.058,rain,0.0,15.854166666666666,852,2520,13507.75,9970.006145833333,-394073.575,14636.583999999999,99123.304,-379436.991
606,Red Line,2023-08-30,80512.05,72.4,0.765,rain,0.0,15.5625,852,2520,13259.25,9786.589520833333,-389244.247,2507.262,83019.312,-386736.985
607,Red Line,2023-08-31,81851.15,66.8,0.0,,0.0,14.75,852,2520,12567.0,9275.642854166666,-363379.707,7908.959,89760.109,-355470.748
608,Red Line,2023-09-01,76693.79,63.9,0.0,,0.0,15.104166666666666,852,2520,12868.75,9498.36325,-379227.646,5287.736,81981.526,-373939.91
609,Red Line,2023-09-02,53277.38,68.5,0.0,,0.0,14.48936170212766,852,2520,12344.936170212766,9111.73855319149,-374974.332,164.726,53442.106,-374809.606
610,Red Line,2023-09-03,47010.52,73.0,0.011,rain,0.0,13.479166666666666,852,2520,11484.25,8476.469958333333,-359860.038,767.539,47778.059,-359092.499
611,Red Line,2023-09-04,43963.23,72.8,0.0,,0.0,14.125,852,2520,12034.5,8882.607083333334,-382401.91,0.0,43963.23,-382401.91
612,Red Line,2023-09-05,88581.57,75.4,0.0,,0.0,14.604166666666666,852,2520,12442.75,9183.934500000001,-352247.286,12165.792,100747.362,-340081.494
613,Red Line,2023-09-06,91891.86,78.4,0.0,,0.0,15.645833333333334,852,2520,13330.25,9838.99425,-380379.864,8202.645,100094.505,-372177.219
614,Red Line,2023-09-07,93743.92,82.5,0.0,,0.0,15.291666666666666,852,2520,13028.5,9616.273833333333,-367837.224,7621.662,101365.582,-360215.562
615,Red Line,2023-09-08,84403.42,78.8,0.008,rain,0.0,15.020833333333334,852,2520,12797.75,9445.958416666666,-369002.584,12071.884,96475.304,-356930.7
616,Red Line,2023-09-09,51043.95,75.5,0.139,rain,0.0,12.291666666666666,852,2520,10472.5,7729.702354166667,-319981.763,801.082,51845.032,-319180.681
617,Red Line,2023-09-10,39623.19,70.9,0.212,rain,0.0,12.021739130434783,852,2520,10242.521739130434,7559.956391304348,-308134.804,1006.672,40629.862,-307128.132
618,Red Line,2023-09-11,88663.77,69.9,0.304,rain,0.0,15.875,852,2520,13525.5,9983.107229166666,-390525.377,10371.74,99035.51,-380153.637
619,Red Line,2023-09-12,99451.17,71.4,0.181,rain,0.0,16.4375,852,2520,14004.75,10336.839479166667,-396717.125,11264.91,110716.08,-385452.215
620,Red Line,2023-09-13,97570.58,70.9,0.537,rain,0.0,15.604166666666666,852,2520,13294.75,9812.79175,-373443.424,19809.928,117380.508,-353633.496
621,Red Line,2023-09-14,102641.19,70.7,0.035,rain,0.0,15.625,852,2520,13312.5,9825.892958333334,-369001.672,18328.487,120969.67700000001,-350673.185
622,Red Line,2023-09-15,89698.47,63.8,0.0,,0.0,16.104166666666668,852,2520,13720.75,10127.22025,-396408.102,10685.872,100384.342,-385722.23
623,Red Line,2023-09-16,47664.56,65.3,0.075,rain,0.0,14.75,852,2520,12567.0,9275.642729166668,-397566.29099999997,197.476,47862.036,-397368.815
624,Red Line,2023-09-17,48860.45,68.2,0.0,,0.0,13.617021276595745,852,2520,11601.702127659575,8563.160893617021,-353608.112,0.0,48860.45,-353608.112
625,Red Line,2023-09-18,83591.2,64.9,1.468,rain,0.0,16.145833333333332,852,2520,13756.25,10153.422708333334,-403773.09,13609.516,97200.716,-390163.574
626,Red Line,2023-09-19,107472.64,66.9,0.052,rain,0.0,15.916666666666666,852,2520,13561.0,10009.309625,-372974.222,18800.66,126273.29999999999,-354173.562
627,Red Line,2023-09-20,101785.37,66.2,0.0,,0.0,15.75,852,2520,13419.0,9904.500020833333,-373630.631,14963.728,116749.098,-358666.903
628,Red Line,2023-09-21,100686.12,63.3,0.0,,0.0,15.645833333333334,852,2520,13330.25,9838.994125,-371585.598,17589.418999999998,118275.539,-353996.179
629,Red Line,2023-09-22,94297.41,61.8,0.0,,0.0,15.395833333333334,852,2520,13117.25,9681.779833333334,-370428.022,11954.697,106252.107,-358473.325
630,Red Line,2023-09-23,50251.32,59.6,0.093,rain,0.0,10.895833333333334,852,2520,9283.25,6851.922770833334,-278640.973,2.433,50253.753,-278638.54
631,Red Line,2023-09-24,39061.12,60.8,0.349,rain,0.0,9.872340425531915,852,2520,8411.234042553191,6208.2919999999995,-252728.604,744.086,39805.206,-251984.518
632,Red Line,2023-09-25,84049.88,60.4,0.077,rain,0.0,14.5625,852,2520,12407.25,9157.732208333333,-355521.266,11454.061,95503.941,-344067.205
633,Red Line,2023-09-26,98198.93000000001,57.3,0.0,,0.0,16.145833333333332,852,2520,13756.25,10153.42275,-389165.362,12615.159,110814.089,-376550.203
634,Red Line,2023-09-27,101234.14,56.4,0.0,,0.0,15.770833333333334,852,2520,13436.75,9917.6014375,-374810.729,9926.455,111160.595,-364884.274
635,Red Line,2023-09-28,99013.27,58.0,0.0,,0.0,15.458333333333334,852,2520,13170.5,9721.083479166666,-367598.737,17877.7,116890.97,-349721.037
636,Red Line,2023-09-29,87427.51,57.4,0.283,rain,0.0,15.604166666666666,852,2520,13294.75,9812.791645833333,-383586.489,7978.005999999999,95405.516,-375608.483
637,Red Line,2023-09-30,48516.18,59.0,0.007,rain,0.0,10.854166666666666,852,2520,9247.75,6825.720395833334,-279118.399,19.833,48536.013,-279098.566
638,Red Line,2023-10-01,33393.16,60.2,0.0,,0.0,8.847826086956522,852,2520,7538.347826086957,5564.018760869565,-222551.703,0.0,33393.16,-222551.703
639,Red Line,2023-10-02,86622.61,63.2,0.0,,0.0,13.708333333333334,852,2520,11679.5,8620.5835625,-327165.401,14794.516,101417.126,-312370.885
640,Red Line,2023-10-03,98706.4,68.6,0.0,,0.0,15.604166666666666,852,2520,13294.75,9812.7918125,-372307.607,15879.479,114585.879,-356428.12799999997
641,Red Line,2023-10-04,99968.02,67.8,0.0,,0.0,15.375,852,2520,13099.5,9668.678666666667,-364128.556,18445.989999999998,118414.01,-345682.566
642,Red Line,2023-10-05,99318.76,66.1,0.0,,0.0,15.5,852,2520,13206.0,9747.285875,-368550.962,15277.946,114596.70599999999,-353273.016
643,Red Line,2023-10-06,91221.75,64.8,0.0,,0.0,15.74468085106383,852,2520,13414.468085106382,9901.155234042553,-374132.546,2808.844,94030.594,-371323.702
644,Red Line,2023-10-07,42213.14,64.4,0.098,rain,0.0,10.782608695652174,852,2520,9186.782608695652,6780.720695652174,-269700.012,0.0,42213.14,-269700.012
645,Red Line,2023-10-08,42824.5,58.1,0.032,rain,0.0,8.555555555555555,852,2520,7289.333333333333,5380.222288888889,-199285.503,361.356,43185.856,-198924.147
646,Red Line,2023-10-09,59364.64,54.6,0.0,,0.0,12.319148936170214,852,2520,10495.91489361702,7746.98470212766,-304743.641,3653.205,63017.845,-301090.436
647,Red Line,2023-10-10,98666.76,56.2,0.0,,0.0,15.145833333333334,852,2520,12904.25,9524.565520833334,-358512.385,14318.038,112984.798,-344194.347
648,Red Line,2023-10-11,101649.61,59.0,0.0,,0.0,15.791666666666666,852,2520,13454.5,9930.7025625,-375024.113,12852.184000000001,114501.794,-362171.929
649,Red Line,2023-10-12,101309.64,60.2,0.0,,0.0,15.541666666666666,852,2520,13241.5,9773.488291666667,-367817.798,16857.663,118167.303,-350960.135
650,Red Line,2023-10-13,90642.19,55.4,0.0,,0.0,15.75,852,2520,13419.0,9904.500208333333,-384773.82,3237.911,93880.101,-381535.909
651,Red Line,2023-10-14,54983.36,54.9,0.0,,0.0,12.543478260869565,852,2520,10687.04347826087,7888.055934782608,-307867.213,383.019,55366.379,-307484.194
652,Red Line,2023-10-15,39392.76,54.3,0.0,,0.0,11.244444444444444,852,2520,9580.266666666666,7071.149244444445,-278808.956,0.0,39392.76,-278808.956
653,Red Line,2023-10-16,74575.86,53.0,0.06,rain,0.0,12.76595744680851,852,2520,10876.595744680852,8027.963361702127,-302738.418,12852.414,87428.274,-289886.004
654,Red Line,2023-10-17,82637.43,53.5,0.0,,0.0,13.5625,852,2520,11555.25,8528.874729166668,-326748.557,14202.617,96840.04699999999,-312545.94
655,Red Line,2023-10-18,85651.84,55.6,0.001,rain,0.0,13.520833333333334,852,2520,11519.75,8502.672375,-322476.434,12808.582,98460.422,-309667.852
656,Red Line,2023-10-19,88265.53,57.7,0.0,,0.0,13.5,852,2520,11502.0,8489.571166666667,-319233.886,13549.467,101814.997,-305684.419
657,Red Line,2023-10-20,78964.08,57.4,0.05,rain,0.0,13.851063829787234,852,2520,11801.106382978724,8710.340191489362,-330421.909,6873.418,85837.49799999999,-323548.491
658,Red Line,2023-10-21,49597.53,57.9,0.571,rain,0.0,12.297872340425531,852,2520,10477.787234042553,7733.604744680852,-313881.893,354.663,49952.193,-313527.23
659,Red Line,2023-10-22,43286.31,54.4,0.0,,0.0,11.145833333333334,852,2520,9496.25,7009.136875,-293152.26,0.0,43286.31,-293152.26
660,Red Line,2023-10-23,72508.6,53.2,0.0,,0.0,13.083333333333334,852,2520,11147.0,8227.5474375,-322413.677,8643.986,81152.586,-313769.691
661,Red Line,2023-10-24,80981.43,52.6,0.0,,0.0,13.270833333333334,852,2520,11306.75,8345.458145833332,-319600.561,15563.788,96545.218,-304036.773
662,Red Line,2023-10-25,81780.43,62.3,0.0,,0.0,13.375,852,2520,11395.5,8410.964062500001,-321945.845,15079.741,96860.171,-306866.104
663,Red Line,2023-10-26,82108.86,67.1,0.0,,0.0,13.5625,852,2520,11555.25,8528.87475,-327277.128,14230.991,96339.851,-313046.137
664,Red Line,2023-10-27,76226.56,68.4,0.0,,0.0,13.583333333333334,852,2520,11573.0,8541.976,-333788.288,5467.492,81694.052,-328320.796
665,Red Line,2023-10-28,56102.75,70.2,0.0,,0.0,12.063829787234043,852,2520,10278.382978723404,7586.425489361703,-300459.248,0.0,56102.75,-300459.248
666,Red Line,2023-10-29,34149.13,52.4,0.156,rain,0.0,10.957446808510639,852,2520,9335.744680851063,6890.668702127659,-289712.299,0.0,34149.13,-289712.299
667,Red Line,2023-10-30,80192.38,49.8,0.495,rain,0.0,14.375,852,2520,12247.5,9039.821645833334,-353719.059,11826.996,92019.376,-341892.063
668,Red Line,2023-10-31,97274.96,44.4,0.0,,0.0,15.5,852,2520,13206.0,9747.285875,-370594.762,11201.815,108476.775,-359392.947
669,Red Line,2023-11-01,92863.74,42.6,0.0,,0.0,15.666666666666666,852,2520,13348.0,9852.095479166666,-380036.843,10676.457,103540.197,-369360.386
670,Red Line,2023-11-02,95980.31,39.7,0.0,,0.0,15.895833333333334,852,2520,13543.25,9996.2085625,-383837.701,10215.367,106195.677,-373622.334
671,Red Line,2023-11-03,87834.9,46.3,0.0,,0.0,15.541666666666666,852,2520,13241.5,9773.488270833333,-381292.537,11513.104,99348.004,-369779.433
672,Red Line,2023-11-04,37764.97,51.4,0.0,,0.0,11.51063829787234,852,2520,9807.063829787234,7238.5471914893615,-302446.748,269.476,38034.446,-302177.272
673,Red Line,2023-11-05,28968.96,53.3,0.0,,0.0,10.020833333333334,852,2520,8537.75,6301.6726874999995,-273511.329,1246.145,30215.105,-272265.184
674,Red Line,2023-11-06,84615.51,46.9,0.0,,0.0,14.708333333333334,852,2520,12531.5,9249.440583333333,-359357.638,13566.736,98182.246,-345790.902
675,Red Line,2023-11-07,94828.69,57.0,0.104,rain,0.0,16.458333333333332,852,2520,14022.5,10349.940625000001,-401968.46,2472.209,97300.899,-399496.251
676,Red Line,2023-11-08,93436.25,42.1,0.0,,0.0,15.0,852,2520,12780.0,9432.85725,-359340.898,20823.589,114259.83899999999,-338517.309
677,Red Line,2023-11-09,93584.54,40.1,0.113,rain,0.0,15.583333333333334,852,2520,13277.0,9799.6906875,-376800.613,8979.238,102563.778,-367821.375
